packet_id,node_id,timestamp,reading,reading_delta,moving_std,battery,depth,pkt_size,label,priority
2112,5,3123.092,21.694539,0.334392,0.259425,0.9376,69.29,50,normal,2
1752,4,3123.958,19.622918,0.304408,0.237303,0.9372,74.96,50,normal,2
2837,7,3124.034,25.391291,0.238563,0.218678,0.9374,13.26,50,normal,2
6803,18,3124.237,23.692319,-0.326762,0.227393,0.9378,81.9,50,normal,2
3917,10,3124.371,29.165767,0.124506,0.109148,0.938,25.77,50,normal,2
4639,12,3124.945,29.984648,-0.012603,0.052309,0.938,7.52,50,normal,2
5725,15,3124.957,28.210036,-0.222544,0.168219,0.937,56.77,50,normal,2
6082,16,3125.119,26.99745,-0.24702,0.174868,0.9382,25.94,50,normal,2
4280,11,3125.513,29.838262,0.069942,0.082573,0.9372,53.01,50,normal,2
7159,19,3125.8,21.753601,-0.303168,0.220379,0.9384,5.62,50,normal,2
2475,6,3126.039,23.704731,0.384512,0.262602,0.9374,89.76,50,normal,2
6444,17,3129.122,25.308943,-0.296321,0.188194,0.9374,60.98,50,normal,2
1030,2,3129.215,15.90024,0.315615,0.228683,0.9376,31.13,50,normal,2
670,1,3129.259,14.176801,0.263877,0.17582,0.9384,7.38,50,normal,2
5001,13,3129.486,29.789978,-0.065087,0.062387,0.9372,23.89,50,normal,2
3559,9,3129.699,28.334707,0.256907,0.171471,0.9376,7.83,50,normal,2
5361,14,3129.819,29.180409,-0.104937,0.105067,0.9378,66.74,50,normal,2
3197,8,3130.813,27.081171,0.270283,0.188194,0.9378,45.08,50,normal,2
1390,3,3132.679,17.827897,0.336629,0.257616,0.9378,26.21,50,normal,2
312,0,3132.907,12.695604,0.209201,0.166901,0.9376,65.75,50,normal,2
5726,15,3133.144,28.11965,-0.209725,0.170241,0.9368,56.77,50,normal,2
6804,18,3133.78,23.410956,-0.424117,0.268987,0.9376,81.9,50,normal,2
2838,7,3134.214,25.606331,0.301078,0.215888,0.9372,13.26,50,normal,2
1753,4,3134.281,19.868616,0.373035,0.251006,0.937,74.96,50,normal,2
6083,16,3134.429,26.842525,-0.272107,0.183866,0.938,25.94,50,normal,2
7160,19,3134.681,21.507571,-0.377161,0.24485,0.9382,5.62,50,normal,2
2113,5,3134.961,21.893403,0.357066,0.262587,0.9374,69.29,50,normal,2
3918,10,3135.074,29.274404,0.157161,0.112707,0.9378,25.77,50,normal,2
4640,12,3136.088,30.003419,0.014006,0.047655,0.9378,7.52,50,normal,2
4281,11,3136.441,29.849114,0.039168,0.056108,0.937,53.01,50,normal,2
2476,6,3136.829,23.865282,0.358559,0.252131,0.9372,89.76,50,normal,2
3560,9,3139.263,28.350209,0.175142,0.160093,0.9374,7.83,50,normal,2
1031,2,3139.605,16.068074,0.325102,0.234432,0.9374,31.13,50,normal,2
671,1,3139.696,14.385225,0.336776,0.220744,0.9382,7.38,50,normal,2
6445,17,3140.104,25.156342,-0.319126,0.225548,0.9372,60.98,50,normal,2
5362,14,3140.458,29.066068,-0.15976,0.126043,0.9376,66.74,50,normal,2
5002,13,3140.683,29.703682,-0.099533,0.058822,0.937,23.89,50,normal,2
3198,8,3140.93,27.100713,0.170573,0.138617,0.9376,45.08,50,normal,2
1391,3,3141.476,17.958507,0.29667,0.226265,0.9376,26.21,50,normal,2
313,0,3141.918,12.823605,0.224879,0.167059,0.9374,65.75,50,normal,2
6805,18,3143.849,23.272542,-0.382209,0.283073,0.9374,81.9,50,normal,2
4282,11,3144.087,29.862597,0.019861,0.012251,0.9368,53.01,50,normal,2
6084,16,3144.353,26.723572,-0.264727,0.191976,0.9378,25.94,50,normal,2
2839,7,3144.574,25.663769,0.225885,0.190166,0.937,13.26,50,normal,2
1754,4,3144.781,20.028246,0.354702,0.250135,0.9368,74.96,50,normal,2
3919,10,3144.798,29.322175,0.126006,0.087612,0.9376,25.77,50,normal,2
2114,5,3145.237,22.048723,0.32772,0.231481,0.9372,69.29,50,normal,2
4641,12,3145.245,30.028799,0.041499,0.045582,0.9376,7.52,50,normal,2
5727,15,3145.585,28.074663,-0.156319,0.144979,0.9366,56.77,50,normal,2
7161,19,3146.444,21.315169,-0.38784,0.26233,0.938,5.62,50,normal,2
2477,6,3147.156,23.913302,0.267185,0.245632,0.937,89.76,50,normal,2
6446,17,3148.773,25.009297,-0.309338,0.222517,0.937,60.98,50,normal,2
3561,9,3148.785,28.47926,0.194125,0.141079,0.9372,7.83,50,normal,2
1032,2,3149.871,16.209492,0.301491,0.213377,0.9372,31.13,50,normal,2
5363,14,3150.023,28.957168,-0.176554,0.120315,0.9374,66.74,50,normal,2
672,1,3150.645,14.409835,0.230176,0.200665,0.938,7.38,50,normal,2
1392,3,3150.989,18.15599,0.328649,0.224532,0.9374,26.21,50,normal,2
5003,13,3151.684,29.658045,-0.108431,0.077642,0.9368,23.89,50,normal,2
3199,8,3151.81,27.22447,0.200375,0.146823,0.9374,45.08,50,normal,2
314,0,3151.974,13.00804,0.278356,0.179484,0.9372,65.75,50,normal,2
6806,18,3152.794,23.129709,-0.340895,0.26465,0.9372,81.9,50,normal,2
2840,7,3153.623,25.800782,0.227693,0.156883,0.9368,13.26,50,normal,2
7162,19,3153.629,21.193496,-0.339486,0.261963,0.9378,5.62,50,normal,2
2115,5,3153.667,22.259844,0.364775,0.243676,0.937,69.29,50,normal,2
3920,10,3154.735,29.378411,0.125774,0.09553,0.9374,25.77,50,normal,2
4283,11,3155.317,29.918649,0.059635,0.032119,0.9366,53.01,50,normal,2
4642,12,3155.443,29.859716,-0.119302,0.061478,0.9374,7.52,50,normal,2
1755,4,3156.002,20.206902,0.355874,0.250778,0.9366,74.96,50,normal,2
6085,16,3156.878,26.574618,-0.275115,0.190513,0.9376,25.94,50,normal,2
2478,6,3156.96,24.192141,0.357694,0.230635,0.9368,89.76,50,normal,2
1033,2,3157.432,16.354516,0.299104,0.216315,0.937,31.13,50,normal,2
5728,15,3157.502,27.960349,-0.164764,0.105227,0.9364,56.77,50,normal,2
5364,14,3157.732,28.917052,-0.136295,0.10269,0.9372,66.74,50,normal,2
673,1,3158.092,14.639659,0.308969,0.205798,0.9378,7.38,50,normal,2
6447,17,3158.424,24.951423,-0.231773,0.197285,0.9368,60.98,50,normal,2
3562,9,3160.127,28.487988,0.11918,0.108829,0.937,7.83,50,normal,2
1393,3,3160.219,18.267395,0.285567,0.207804,0.9372,26.21,50,normal,2
315,0,3160.281,13.133424,0.271051,0.18363,0.937,65.75,50,normal,2
5004,13,3160.836,29.697807,-0.032446,0.05595,0.9366,23.89,50,normal,2
3200,8,3162.14,27.377563,0.242011,0.160668,0.9372,45.08,50,normal,2
2841,7,3162.616,25.947203,0.265328,0.187089,0.9366,13.26,50,normal,2
2116,5,3163.056,22.376874,0.322197,0.245621,0.9368,69.29,50,normal,2
7163,19,3163.764,20.897008,-0.436361,0.288876,0.9376,5.62,50,normal,2
6086,16,3164.842,26.423346,-0.288956,0.200423,0.9374,25.94,50,normal,2
6807,18,3165.28,22.965091,-0.329032,0.248181,0.937,81.9,50,normal,2
3921,10,3165.393,29.442835,0.126116,0.094147,0.9372,25.77,50,normal,2
4284,11,3165.763,29.831205,-0.02876,0.031198,0.9364,53.01,50,normal,2
4643,12,3165.871,29.994037,0.019913,0.059066,0.9372,7.52,50,normal,2
5365,14,3166.162,28.923384,-0.085432,0.101103,0.937,66.74,50,normal,2
674,1,3166.725,14.709065,0.244947,0.191068,0.9376,7.38,50,normal,2
5729,15,3166.76,27.800101,-0.232858,0.141496,0.9362,56.77,50,normal,2
2479,6,3166.908,24.321721,0.322285,0.225064,0.9366,89.76,50,normal,2
1756,4,3167.714,20.367641,0.348777,0.259399,0.9364,74.96,50,normal,2
6448,17,3168.382,24.740198,-0.293042,0.191993,0.9366,60.98,50,normal,2
7306,15,3168.721,29.367277,6.143437,3.076638,0.9274,56.77,80,high,1
1034,2,3168.855,16.593949,0.368695,0.238005,0.9368,31.13,50,normal,2
1394,3,3169.763,18.505735,0.36263,0.236874,0.937,26.21,50,normal,2
316,0,3170.123,13.160244,0.19606,0.179389,0.9368,65.75,50,normal,2
3563,9,3170.15,28.704338,0.233037,0.132642,0.9368,7.83,50,normal,2
2117,5,3171.493,22.435539,0.232663,0.203563,0.9366,69.29,50,normal,2
5005,13,3171.758,29.64819,-0.05135,0.050115,0.9364,23.89,50,normal,2
3201,8,3171.774,27.555183,0.287363,0.178473,0.937,45.08,50,normal,2
2842,7,3172.051,26.001723,0.197762,0.15385,0.9364,13.26,50,normal,2
6087,16,3172.909,26.325764,-0.252201,0.189059,0.9372,25.94,50,normal,2
4285,11,3175.043,29.957368,0.073581,0.047001,0.9362,53.01,50,normal,2
7164,19,3175.098,20.795223,-0.346471,0.263271,0.9374,5.62,50,normal,2
675,1,3175.555,14.761706,0.180608,0.154998,0.9374,7.38,50,normal,2
7262,8,3175.591,28.547598,6.900408,8.351644,0.9258,45.08,80,high,1
6808,18,3175.642,22.723938,-0.376509,0.23957,0.9368,81.9,50,normal,2
5366,14,3175.644,28.803176,-0.130194,0.084252,0.9368,66.74,50,normal,2
4644,12,3175.891,30.005012,0.026815,0.06034,0.937,7.52,50,normal,2
7315,15,3176.588,28.313789,5.254965,6.335071,0.9238,56.77,80,high,1
2480,6,3176.59,24.397033,0.259137,0.213844,0.9364,89.76,50,normal,2
3922,10,3176.986,29.599355,0.195919,0.112974,0.937,25.77,50,normal,2
6449,17,3177.134,24.653818,-0.248397,0.182438,0.9364,60.98,50,normal,2
5730,15,3177.349,27.724534,-0.211325,0.152796,0.936,56.77,50,normal,2
1757,4,3178.148,20.660641,0.434232,0.274288,0.9362,74.96,50,normal,2
317,0,3179.111,13.214429,0.14648,0.139681,0.9366,65.75,50,normal,2
1035,2,3179.82,16.789681,0.386539,0.259983,0.9366,31.13,50,normal,2
3564,9,3180.344,28.825766,0.256254,0.171306,0.9366,7.83,50,normal,2
1395,3,3180.358,18.651856,0.343959,0.246673,0.9368,26.21,50,normal,2
5006,13,3180.442,29.539075,-0.110285,0.059224,0.9362,23.89,50,normal,2
6088,16,3180.922,26.189935,-0.257512,0.186611,0.937,25.94,50,normal,2
3202,8,3182.296,27.716377,0.321516,0.221328,0.9368,45.08,50,normal,2
2118,5,3182.928,22.669908,0.311731,0.204422,0.9364,69.29,50,normal,2
2843,7,3183.307,26.206373,0.282403,0.183966,0.9362,13.26,50,normal,2
6809,18,3183.798,22.607105,-0.332572,0.246862,0.9366,81.9,50,normal,2
5367,14,3184.659,28.593515,-0.245344,0.133208,0.9366,66.74,50,normal,2
4645,12,3185.219,29.961463,-0.008342,0.059154,0.9368,7.52,50,normal,2
7165,19,3185.426,20.63984,-0.328307,0.250582,0.9372,5.62,50,normal,2
4286,11,3185.453,30.016288,0.099066,0.066046,0.936,53.01,50,normal,2
3923,10,3186.095,29.576733,0.112831,0.108552,0.9368,25.77,50,normal,2
676,1,3186.096,15.048354,0.33463,0.205978,0.9372,7.38,50,normal,2
2481,6,3186.466,24.617692,0.329314,0.232942,0.9362,89.76,50,normal,2
6450,17,3186.482,24.464191,-0.299595,0.198942,0.9362,60.98,50,normal,2
5731,15,3186.772,27.521245,-0.294934,0.191438,0.9358,56.77,50,normal,2
1758,4,3187.353,20.818322,0.401972,0.28918,0.936,74.96,50,normal,2
6089,16,3189.401,26.136323,-0.193674,0.158555,0.9368,25.94,50,normal,2
1036,2,3189.909,16.904627,0.334174,0.259695,0.9364,31.13,50,normal,2
318,0,3189.934,13.442209,0.25054,0.142399,0.9364,65.75,50,normal,2
1396,3,3189.945,18.799429,0.323348,0.237629,0.9366,26.21,50,normal,2
3565,9,3190.27,28.833271,0.167147,0.155907,0.9364,7.83,50,normal,2
7304,14,3190.436,28.939589,7.350669,6.859548,0.9252,66.74,80,high,1
5007,13,3191.265,29.507477,-0.102642,0.07351,0.936,23.89,50,normal,2
2844,7,3192.038,26.341311,0.281833,0.191767,0.936,13.26,50,normal,2
3203,8,3192.213,27.77519,0.245433,0.205949,0.9366,45.08,50,normal,2
4646,12,3193.652,29.94845,-0.005285,0.051343,0.9366,7.52,50,normal,2
7166,19,3194.138,20.44582,-0.348457,0.251079,0.937,5.62,50,normal,2
2119,5,3194.381,22.875357,0.351852,0.220902,0.9362,69.29,50,normal,2
6810,18,3195.236,22.471749,-0.30777,0.238583,0.9364,81.9,50,normal,2
4287,11,3195.308,29.990571,0.047755,0.064701,0.9358,53.01,50,normal,2
3924,10,3195.444,29.602799,0.082772,0.092058,0.9366,25.77,50,normal,2
677,1,3195.519,15.024047,0.187481,0.167712,0.937,7.38,50,normal,2
2482,6,3195.811,24.734627,0.281984,0.197408,0.936,89.76,50,normal,2
5368,14,3196.167,28.606318,-0.162372,0.144348,0.9364,66.74,50,normal,2
6451,17,3197.962,24.314502,-0.310325,0.220419,0.936,60.98,50,normal,2
1759,4,3198.632,20.882333,0.295165,0.260287,0.9358,74.96,50,normal,2
319,0,3198.644,13.489261,0.201348,0.148266,0.9362,65.75,50,normal,2
1037,2,3199.291,17.035024,0.299465,0.239349,0.9362,31.13,50,normal,2
6090,16,3199.402,25.993262,-0.220464,0.149436,0.9366,25.94,50,normal,2
1397,3,3199.913,18.97633,0.336181,0.24312,0.9364,26.21,50,normal,2
5732,15,3200.059,27.436842,-0.251772,0.189188,0.9356,56.77,50,normal,2
5008,13,3200.191,29.478774,-0.09549,0.084315,0.9358,23.89,50,normal,2
3566,9,3200.862,28.932286,0.175556,0.152586,0.9362,7.83,50,normal,2
7250,6,3201.353,25.986655,4.265929,8.083198,0.9268,89.76,80,high,1
3204,8,3201.776,27.873149,0.213656,0.17472,0.9364,45.08,50,normal,2
2845,7,3202.107,26.397168,0.218412,0.1788,0.9358,13.26,50,normal,2
2120,5,3202.539,23.059931,0.376409,0.258534,0.936,69.29,50,normal,2
7167,19,3203.203,20.395558,-0.239132,0.193631,0.9368,5.62,50,normal,2
2483,6,3204.871,24.940963,0.338556,0.225077,0.9358,89.76,50,normal,2
678,1,3204.973,15.318169,0.345901,0.219877,0.9368,7.38,50,normal,2
4288,11,3205.325,29.932877,-0.012785,0.063884,0.9356,53.01,50,normal,2
4647,12,3205.605,29.851222,-0.100815,0.054472,0.9364,7.52,50,normal,2
5369,14,3205.755,28.498597,-0.186401,0.154983,0.9362,66.74,50,normal,2
6811,18,3205.835,22.312234,-0.303789,0.222116,0.9362,81.9,50,normal,2
6452,17,3206.333,24.068143,-0.380028,0.24088,0.9358,60.98,50,normal,2
3925,10,3207.447,29.658901,0.082777,0.07193,0.9364,25.77,50,normal,2
320,0,3208.308,13.76733,0.352636,0.217035,0.936,65.75,50,normal,2
1760,4,3209.135,21.050734,0.2948,0.230923,0.9356,74.96,50,normal,2
6091,16,3209.297,25.769065,-0.313805,0.189642,0.9364,25.94,50,normal,2
5009,13,3209.477,29.491616,-0.04141,0.061008,0.9356,23.89,50,normal,2
5733,15,3209.734,27.335763,-0.227934,0.174128,0.9354,56.77,50,normal,2
1038,2,3209.907,17.288558,0.36619,0.233481,0.936,31.13,50,normal,2
3567,9,3210.471,29.027441,0.16282,0.108878,0.936,7.83,50,normal,2
1398,3,3210.486,19.11326,0.303938,0.217866,0.9362,26.21,50,normal,2
2121,5,3211.949,23.206442,0.357006,0.274217,0.9358,69.29,50,normal,2
3205,8,3212.215,27.970371,0.192317,0.141076,0.9362,45.08,50,normal,2
2846,7,3212.438,26.568343,0.265359,0.190182,0.9356,13.26,50,normal,2
7168,19,3213.055,20.143281,-0.340663,0.222043,0.9366,5.62,50,normal,2
4289,11,3213.069,30.010918,0.029313,0.031951,0.9354,53.01,50,normal,2
679,1,3213.494,15.439522,0.321162,0.238356,0.9366,7.38,50,normal,2
2484,6,3214.577,25.104738,0.345727,0.246669,0.9356,89.76,50,normal,2
4648,12,3214.845,29.841536,-0.08,0.064235,0.9362,7.52,50,normal,2
6812,18,3215.243,22.1845,-0.275405,0.194513,0.936,81.9,50,normal,2
6453,17,3216.269,23.937644,-0.350016,0.259482,0.9356,60.98,50,normal,2
5370,14,3216.727,28.47831,-0.117674,0.115215,0.936,66.74,50,normal,2
3926,10,3217.807,29.745536,0.108871,0.060792,0.9362,25.77,50,normal,2
321,0,3218.049,13.741429,0.210497,0.204927,0.9358,65.75,50,normal,2
1761,4,3218.169,21.413289,0.448225,0.256631,0.9354,74.96,50,normal,2
5734,15,3219.491,27.219337,-0.228207,0.171373,0.9352,56.77,50,normal,2
1039,2,3219.767,17.371613,0.293712,0.221619,0.9358,31.13,50,normal,2
6092,16,3219.811,25.784947,-0.189759,0.17383,0.9362,25.94,50,normal,2
3568,9,3219.819,29.040931,0.108992,0.09166,0.9358,7.83,50,normal,2
1399,3,3220.127,19.385434,0.400172,0.253888,0.936,26.21,50,normal,2
3206,8,3220.411,28.077342,0.194856,0.130295,0.936,45.08,50,normal,2
5010,13,3221.021,29.361551,-0.114148,0.060529,0.9354,23.89,50,normal,2
2122,5,3221.974,23.259797,0.24551,0.217798,0.9356,69.29,50,normal,2
7169,19,3222.121,20.070969,-0.268124,0.20749,0.9364,5.62,50,normal,2
4290,11,3223.243,29.96507,-0.018075,0.030915,0.9352,53.01,50,normal,2
680,1,3223.479,15.615011,0.325991,0.227113,0.9364,7.38,50,normal,2
2847,7,3224.15,26.798688,0.336311,0.204343,0.9354,13.26,50,normal,2
6813,18,3224.61,22.025348,-0.294839,0.205279,0.9358,81.9,50,normal,2
4649,12,3224.975,29.794702,-0.084772,0.064659,0.936,7.52,50,normal,2
5371,14,3225.901,28.36536,-0.14306,0.087515,0.9358,66.74,50,normal,2
2485,6,3226.105,25.2009,0.281116,0.218735,0.9354,89.76,50,normal,2
3927,10,3226.806,29.711522,0.052424,0.063519,0.936,25.77,50,normal,2
6454,17,3226.918,23.829363,-0.293405,0.235233,0.9354,60.98,50,normal,2
1762,4,3227.588,21.435864,0.315756,0.260031,0.9352,74.96,50,normal,2
322,0,3227.803,13.937636,0.262063,0.184718,0.9356,65.75,50,normal,2
3569,9,3229.291,29.207468,0.199189,0.124509,0.9356,7.83,50,normal,2
1040,2,3229.768,17.593083,0.354502,0.24447,0.9356,31.13,50,normal,2
6093,16,3230.22,25.517196,-0.322962,0.211453,0.936,25.94,50,normal,2
1400,3,3230.311,19.682509,0.491117,0.311397,0.9358,26.21,50,normal,2
3207,8,3230.776,28.132491,0.166782,0.13051,0.9358,45.08,50,normal,2
5735,15,3230.778,27.069144,-0.247322,0.159624,0.935,56.77,50,normal,2
4291,11,3231.624,30.030544,0.044548,0.034311,0.935,53.01,50,normal,2
2123,5,3232.139,23.613462,0.410465,0.24476,0.9354,69.29,50,normal,2
5011,13,3232.382,29.261466,-0.158711,0.094641,0.9352,23.89,50,normal,2
7170,19,3233.585,19.870322,-0.314868,0.212663,0.9362,5.62,50,normal,2
681,1,3233.599,15.696557,0.277896,0.237501,0.9362,7.38,50,normal,2
2848,7,3233.75,26.857553,0.264941,0.207172,0.9352,13.26,50,normal,2
6814,18,3235.053,21.686534,-0.449539,0.268478,0.9356,81.9,50,normal,2
2486,6,3235.097,25.23401,0.190962,0.184789,0.9352,89.76,50,normal,2
323,0,3235.106,14.050548,0.253307,0.191173,0.9354,65.75,50,normal,2
4650,12,3235.396,29.856962,-0.001613,0.050009,0.9358,7.52,50,normal,2
3928,10,3235.6,29.742644,0.050363,0.054523,0.9358,25.77,50,normal,2
3570,9,3236.07,29.206961,0.123944,0.108102,0.9354,7.83,50,normal,2
6455,17,3237.083,23.627408,-0.328004,0.23041,0.9352,60.98,50,normal,2
1763,4,3237.39,21.766884,0.457063,0.311567,0.935,74.96,50,normal,2
5372,14,3237.579,28.268525,-0.174897,0.116171,0.9356,66.74,50,normal,2
1041,2,3238.324,17.593311,0.216993,0.208939,0.9354,31.13,50,normal,2
6094,16,3238.792,25.367907,-0.318568,0.219443,0.9358,25.94,50,normal,2
3208,8,3239.491,28.327136,0.251039,0.153993,0.9356,45.08,50,normal,2
5736,15,3239.615,26.957454,-0.246254,0.173657,0.9348,56.77,50,normal,2
1401,3,3240.66,19.678172,0.311031,0.287653,0.9356,26.21,50,normal,2
4292,11,3241.358,30.027791,0.034351,0.038301,0.9348,53.01,50,normal,2
2124,5,3242.632,23.671707,0.309439,0.238764,0.9352,69.29,50,normal,2
3929,10,3242.75,29.839031,0.099504,0.058705,0.9356,25.77,50,normal,2
5012,13,3243.148,29.259467,-0.111108,0.100687,0.935,23.89,50,normal,2
2487,6,3243.625,25.394875,0.219778,0.149805,0.935,89.76,50,normal,2
2849,7,3243.645,27.049505,0.315253,0.227987,0.935,13.26,50,normal,2
7171,19,3244.078,19.642523,-0.382007,0.254413,0.936,5.62,50,normal,2
6815,18,3244.305,21.527604,-0.41964,0.296539,0.9354,81.9,50,normal,2
682,1,3244.795,15.914931,0.318093,0.206815,0.936,7.38,50,normal,2
324,0,3244.875,14.226009,0.281418,0.180647,0.9352,65.75,50,normal,2
1764,4,3245.558,21.751327,0.267707,0.263257,0.9348,74.96,50,normal,2
4651,12,3245.931,29.689305,-0.117441,0.062686,0.9356,7.52,50,normal,2
3571,9,3246.104,29.170887,0.040149,0.080056,0.9352,7.83,50,normal,2
7366,19,3247.028,19.682971,2.270956,6.214379,0.9278,5.62,1500,bulk,3
5373,14,3247.397,28.12761,-0.220071,0.137731,0.9354,66.74,50,normal,2
1042,2,3247.774,17.807923,0.277025,0.183633,0.9352,31.13,50,normal,2
6456,17,3248.824,23.613434,-0.201764,0.176152,0.935,60.98,50,normal,2
5737,15,3249.151,26.91636,-0.183252,0.158,0.9346,56.77,50,normal,2
6095,16,3249.245,25.312677,-0.237681,0.196848,0.9356,25.94,50,normal,2
3209,8,3249.983,28.343891,0.173645,0.144758,0.9354,45.08,50,normal,2
1402,3,3250.565,19.812398,0.278043,0.25276,0.9354,26.21,50,normal,2
7172,19,3252.862,19.462586,-0.37535,0.255993,0.9358,5.62,50,normal,2
4293,11,3253.222,29.890058,-0.094818,0.052893,0.9346,53.01,50,normal,2
5013,13,3253.393,29.100673,-0.194282,0.129025,0.9348,23.89,50,normal,2
2850,7,3253.619,27.130938,0.249933,0.197961,0.9348,13.26,50,normal,2
2125,5,3253.707,23.864196,0.341076,0.251474,0.935,69.29,50,normal,2
683,1,3254.768,16.035736,0.295385,0.212536,0.9358,7.38,50,normal,2
3930,10,3254.804,29.857643,0.078368,0.057936,0.9354,25.77,50,normal,2
2488,6,3255.003,25.634601,0.320776,0.185638,0.9348,89.76,50,normal,2
6816,18,3255.468,21.423047,-0.34636,0.290899,0.9352,81.9,50,normal,2
5374,14,3255.502,28.084381,-0.180456,0.146345,0.9352,66.74,50,normal,2
3572,9,3256.414,29.345371,0.151047,0.097187,0.935,7.83,50,normal,2
325,0,3256.724,14.417092,0.34255,0.232623,0.935,65.75,50,normal,2
4652,12,3256.926,29.78256,-0.010453,0.058841,0.9354,7.52,50,normal,2
1765,4,3257.056,22.093777,0.401549,0.250534,0.9346,74.96,50,normal,2
1043,2,3257.265,18.023713,0.345785,0.221203,0.935,31.13,50,normal,2
6457,17,3258.546,23.329344,-0.338094,0.208833,0.9348,60.98,50,normal,2
3210,8,3258.846,28.398243,0.142422,0.126642,0.9352,45.08,50,normal,2
6096,16,3259.506,25.145859,-0.279858,0.215339,0.9354,25.94,50,normal,2
5738,15,3260.322,26.707114,-0.266768,0.169745,0.9344,56.77,50,normal,2
1403,3,3260.484,20.032681,0.314442,0.210419,0.9352,26.21,50,normal,2
5014,13,3261.689,29.048724,-0.157653,0.114857,0.9346,23.89,50,normal,2
7308,15,3262.02,27.393698,2.924745,3.276952,0.9266,56.77,80,high,1
7173,19,3262.178,19.221305,-0.432236,0.298213,0.9356,5.62,50,normal,2
4294,11,3262.522,29.981455,0.002471,0.05128,0.9344,53.01,50,normal,2
6817,18,3263.24,21.308686,-0.285558,0.248862,0.935,81.9,50,normal,2
3931,10,3263.388,29.842836,0.044101,0.059651,0.9352,25.77,50,normal,2
2851,7,3263.678,27.233376,0.219364,0.163643,0.9346,13.26,50,normal,2
2126,5,3263.917,23.962889,0.288478,0.242843,0.9348,69.29,50,normal,2
684,1,3264.325,16.192161,0.301282,0.212696,0.9356,7.38,50,normal,2
2489,6,3265.393,25.666734,0.24051,0.194919,0.9346,89.76,50,normal,2
5375,14,3265.828,28.040182,-0.13703,0.12132,0.935,66.74,50,normal,2
326,0,3266.455,14.446503,0.230945,0.199264,0.9348,65.75,50,normal,2
1044,2,3266.812,18.267352,0.410276,0.259913,0.9348,31.13,50,normal,2
1766,4,3266.952,22.107867,0.276723,0.249919,0.9344,74.96,50,normal,2
3573,9,3267.004,29.254311,0.017312,0.060315,0.9348,7.83,50,normal,2
4653,12,3267.756,29.709426,-0.057165,0.060751,0.9352,7.52,50,normal,2
6458,17,3268.643,23.131914,-0.374379,0.245761,0.9346,60.98,50,normal,2
5739,15,3269.043,26.526697,-0.308657,0.193826,0.9342,56.77,50,normal,2
3211,8,3270.148,28.550392,0.199961,0.134427,0.935,45.08,50,normal,2
6097,16,3270.214,24.969622,-0.293031,0.188617,0.9352,25.94,50,normal,2
1404,3,3271.4,20.237336,0.348717,0.216765,0.935,26.21,50,normal,2
5015,13,3272.512,29.018305,-0.119422,0.103623,0.9344,23.89,50,normal,2
6818,18,3272.703,21.051762,-0.347765,0.213786,0.9348,81.9,50,normal,2
3932,10,3272.929,29.848975,0.02275,0.042262,0.935,25.77,50,normal,2
7174,19,3273.235,19.085404,-0.371024,0.282461,0.9354,5.62,50,normal,2
2852,7,3273.334,27.274085,0.164993,0.148303,0.9344,13.26,50,normal,2
5376,14,3273.579,27.846779,-0.226716,0.136816,0.9348,66.74,50,normal,2
4295,11,3273.977,29.900073,-0.065911,0.060558,0.9342,53.01,50,normal,2
2127,5,3274.15,24.232159,0.363276,0.221335,0.9346,69.29,50,normal,2
685,1,3274.152,16.481436,0.417272,0.264088,0.9354,7.38,50,normal,2
2490,6,3274.195,25.94681,0.371404,0.244511,0.9344,89.76,50,normal,2
1045,2,3277.139,18.38731,0.371389,0.290885,0.9346,31.13,50,normal,2
6459,17,3277.811,22.938362,-0.389731,0.268845,0.9344,60.98,50,normal,2
4654,12,3277.976,29.696849,-0.050171,0.064206,0.935,7.52,50,normal,2
3574,9,3278.37,29.416559,0.137741,0.090349,0.9346,7.83,50,normal,2
327,0,3279.029,14.689399,0.323489,0.215771,0.9346,65.75,50,normal,2
1767,4,3279.048,22.455126,0.42013,0.259856,0.9342,74.96,50,normal,2
5740,15,3279.058,26.472305,-0.243681,0.196848,0.934,56.77,50,normal,2
6098,16,3279.555,24.810623,-0.310715,0.2086,0.935,25.94,50,normal,2
3212,8,3279.598,28.653537,0.198897,0.126832,0.9348,45.08,50,normal,2
1405,3,3281.283,20.405422,0.37222,0.266465,0.9348,26.21,50,normal,2
686,1,3282.78,16.456044,0.239982,0.224403,0.9352,7.38,50,normal,2
5377,14,3282.999,27.801068,-0.178936,0.131202,0.9346,66.74,50,normal,2
5016,13,3283.016,28.861454,-0.196271,0.128609,0.9342,23.89,50,normal,2
2128,5,3283.314,24.396365,0.370902,0.258982,0.9344,69.29,50,normal,2
3933,10,3283.789,29.965346,0.09458,0.047707,0.9348,25.77,50,normal,2
2853,7,3284.308,27.52123,0.279403,0.160289,0.9342,13.26,50,normal,2
6819,18,3284.381,20.928574,-0.319361,0.224964,0.9346,81.9,50,normal,2
7175,19,3284.431,18.969814,-0.306512,0.245854,0.9352,5.62,50,normal,2
2491,6,3284.482,26.039064,0.302647,0.231401,0.9342,89.76,50,normal,2
4296,11,3285.913,29.973991,0.019317,0.05214,0.934,53.01,50,normal,2
6460,17,3286.676,22.864897,-0.310693,0.272052,0.9342,60.98,50,normal,2
1046,2,3287.761,18.498534,0.301568,0.2504,0.9344,31.13,50,normal,2
